"Subject_ID" "Var_Mean" "Var_sd" "Activity_labels"
2 -0.61077309807 0.591555745608133 "STANDING"
2 -0.631778506014413 0.591835003443329 "STANDING"
2 -0.624129624078612 0.593152957166175 "STANDING"
2 -0.634418942673399 0.586363561539678 "STANDING"
2 -0.616561832864982 0.604983226595026 "STANDING"
2 -0.627650219099822 0.594130382201763 "STANDING"
2 -0.639423895509431 0.589853339690516 "STANDING"
2 -0.636368611747171 0.59341948930808 "STANDING"
2 -0.642968800255694 0.585228402815638 "STANDING"
2 -0.638865687828061 0.584819549128344 "STANDING"
2 -0.587424280875801 0.61440143067776 "STANDING"
2 -0.624143783216619 0.607358129152261 "STANDING"
2 -0.632403408245374 0.591947350581906 "STANDING"
2 -0.635456117663879 0.592403748259004 "STANDING"
2 -0.642894048403203 0.583598566030184 "STANDING"
2 -0.643402548558897 0.589534734774499 "STANDING"
2 -0.635605888740391 0.596495415597538 "STANDING"
2 -0.634672269078648 0.593485767618204 "STANDING"
2 -0.636454438424021 0.5951713060514 "STANDING"
2 -0.634707371171731 0.592691484978252 "STANDING"
2 -0.63773743690694 0.586258854020417 "STANDING"
2 -0.635664031018505 0.589878886043245 "STANDING"
2 -0.583578666257651 0.588161511541266 "SITTING"
2 -0.603815246422776 0.591390586576004 "SITTING"
2 -0.621680310028648 0.590311764670992 "SITTING"
2 -0.632580623548203 0.579780424297012 "SITTING"
2 -0.629735521276334 0.582038009943421 "SITTING"
2 -0.623382093755338 0.590618652444871 "SITTING"
2 -0.625405643418317 0.618515191894656 "SITTING"
2 -0.642696955281121 0.595211659470144 "SITTING"
2 -0.637397756829484 0.587762610151664 "SITTING"
2 -0.640220415930249 0.568853594991703 "SITTING"
2 -0.636535461640214 0.571495922945718 "SITTING"
2 -0.551527101679182 0.587397529306672 "SITTING"
2 -0.602428049836655 0.605743672898452 "SITTING"
2 -0.615174505129626 0.585662924863925 "SITTING"
2 -0.626065802077402 0.576356781645934 "SITTING"
2 -0.634302310103754 0.57393221689975 "SITTING"
2 -0.636424596710498 0.577183250290369 "SITTING"
2 -0.63116354933968 0.575311926099317 "SITTING"
2 -0.62822134226726 0.578220565067169 "SITTING"
2 -0.64381895884395 0.564909074438211 "SITTING"
2 -0.6401272916 0.565319247361647 "SITTING"
2 -0.638505248646085 0.570983719250686 "SITTING"
2 -0.564612502964117 0.614881481806925 "LAYING"
2 -0.605675629016014 0.616412666037272 "LAYING"
2 -0.615270281871886 0.618240976614113 "LAYING"
2 -0.623993285961388 0.62934385901258 "LAYING"
2 -0.640386691901068 0.606983589784282 "LAYING"
2 -0.638799189803915 0.608422524636483 "LAYING"
2 -0.638563345923986 0.61065807323972 "LAYING"
2 -0.627791909378167 0.615211098251086 "LAYING"
2 -0.627877082695552 0.633601562477314 "LAYING"
2 -0.629610860697509 0.626314270143744 "LAYING"
2 -0.639778110874057 0.614286608281143 "LAYING"
2 -0.583595120894484 0.61483384314609 "LAYING"
2 -0.610962113658541 0.620926032262173 "LAYING"
2 -0.626600888069537 0.61963530162425 "LAYING"
2 -0.639849902907117 0.596257768431843 "LAYING"
2 -0.637401124358968 0.600728642685131 "LAYING"
2 -0.62685151787669 0.631617076659249 "LAYING"
2 -0.624542213567438 0.627034396902353 "LAYING"
2 -0.633643247488737 0.617751790889946 "LAYING"
2 -0.626594064821886 0.626804924251775 "LAYING"
2 -0.637487310612633 0.614573347941449 "LAYING"
2 -0.629342666647687 0.625417569969576 "LAYING"
2 -0.627778603859786 0.622741284659081 "LAYING"
2 -0.634223980577046 0.619225952013312 "LAYING"
2 -0.396123174798523 0.484697745765313 "WALKING"
2 -0.346660442452135 0.474934615185735 "WALKING"
2 -0.349250006560142 0.47308903476175 "WALKING"
2 -0.371401667962918 0.477578217862503 "WALKING"
2 -0.39084616497669 0.488112160190188 "WALKING"
2 -0.370780241335552 0.484668183346339 "WALKING"
2 -0.361664515560907 0.481810529223702 "WALKING"
2 -0.378287560530516 0.48094485111149 "WALKING"
2 -0.376499683836833 0.475853416166433 "WALKING"
2 -0.362041176078292 0.474970541889279 "WALKING"
2 -0.340236362471886 0.480664511647293 "WALKING"
2 -0.364179016260391 0.486810439857083 "WALKING"
2 -0.377116974549199 0.484311882911228 "WALKING"
2 -0.393396565933096 0.491090744518797 "WALKING"
2 -0.390963533119217 0.492269254373876 "WALKING"
2 -0.34214526953452 0.484833265925446 "WALKING"
2 -0.292456312202313 0.482201836047158 "WALKING"
2 -0.290084009517527 0.495127258773958 "WALKING"
2 -0.331665910958061 0.493586897334243 "WALKING"
2 -0.363551127125534 0.476346438510946 "WALKING"
2 -0.370880559459964 0.477819452418904 "WALKING"
2 -0.354913346607651 0.479865331555802 "WALKING"
2 -0.329955460032829 0.481610668642439 "WALKING"
2 -0.302086967161566 0.496495342359798 "WALKING"
2 -0.305798407092705 0.4910950912572 "WALKING"
2 -0.36829506473879 0.482479488464151 "WALKING"
2 -0.363913819668327 0.484761273317791 "WALKING"
2 -0.372760059866192 0.482177561532377 "WALKING"
2 -0.39268444304726 0.497343916722234 "WALKING"
2 -0.291285706768256 0.493759819290284 "WALKING_DOWNSTAIRS"
2 -0.28969242206726 0.486455840017987 "WALKING_DOWNSTAIRS"
2 -0.285369211702491 0.494563260265897 "WALKING_DOWNSTAIRS"
2 -0.23967256571242 0.493766030466984 "WALKING_DOWNSTAIRS"
2 -0.21472475346121 0.487028879629252 "WALKING_DOWNSTAIRS"
2 -0.267189733726512 0.493599163482055 "WALKING_DOWNSTAIRS"
2 -0.187136946078826 0.505223346637523 "WALKING_DOWNSTAIRS"
2 -0.163243367469199 0.504438498643746 "WALKING_DOWNSTAIRS"
2 -0.276724349511032 0.496765815254329 "WALKING_DOWNSTAIRS"
2 -0.236754907673665 0.499734548705758 "WALKING_DOWNSTAIRS"
2 -0.199478659970107 0.499265068350283 "WALKING_DOWNSTAIRS"
2 -0.194342017274929 0.498346996753666 "WALKING_DOWNSTAIRS"
2 -0.200938462228612 0.487295916405891 "WALKING_DOWNSTAIRS"
2 -0.170818965439306 0.503127793315948 "WALKING_DOWNSTAIRS"
2 -0.199668534596601 0.500433595199114 "WALKING_DOWNSTAIRS"
2 -0.229942172492883 0.485964059221044 "WALKING_DOWNSTAIRS"
2 -0.217529626510498 0.484792221803939 "WALKING_DOWNSTAIRS"
2 -0.125145410856228 0.4965241734498 "WALKING_DOWNSTAIRS"
2 -0.156666623237544 0.490159184171876 "WALKING_DOWNSTAIRS"
2 -0.229306809080747 0.480246577723825 "WALKING_DOWNSTAIRS"
2 -0.172823152631495 0.49294512886453 "WALKING_DOWNSTAIRS"
2 -0.172194542563808 0.496896509350011 "WALKING_DOWNSTAIRS"
2 -0.203137792128843 0.49956701695654 "WALKING_DOWNSTAIRS"
2 -0.351571947262278 0.494312871088605 "WALKING_UPSTAIRS"
2 -0.358396400185231 0.49727960351744 "WALKING_UPSTAIRS"
2 -0.373342328909626 0.488213999373834 "WALKING_UPSTAIRS"
2 -0.384460510268915 0.496112685109392 "WALKING_UPSTAIRS"
2 -0.389075115062456 0.497062864713334 "WALKING_UPSTAIRS"
2 -0.399149765484875 0.491005549839505 "WALKING_UPSTAIRS"
2 -0.384334711750178 0.491461990006285 "WALKING_UPSTAIRS"
2 -0.378649643167794 0.502359182684836 "WALKING_UPSTAIRS"
2 -0.354798125704804 0.499231753240069 "WALKING_UPSTAIRS"
2 -0.316529421904804 0.494084421015119 "WALKING_UPSTAIRS"
2 -0.349696975467505 0.478554944936025 "WALKING_UPSTAIRS"
2 -0.374618527636477 0.485063479395908 "WALKING_UPSTAIRS"
2 -0.367462342674377 0.483588092851048 "WALKING_UPSTAIRS"
2 -0.359850421522954 0.485547480065581 "WALKING_UPSTAIRS"
2 -0.333120080970943 0.479493681371352 "WALKING_UPSTAIRS"
2 -0.346872481807829 0.48815331164204 "WALKING_UPSTAIRS"
2 -0.33280095698968 0.494457210955346 "WALKING_UPSTAIRS"
2 -0.330169451332491 0.484155353453832 "WALKING_UPSTAIRS"
2 -0.349885753853381 0.492836510368452 "WALKING_UPSTAIRS"
2 -0.341614884042562 0.49158758017055 "WALKING_UPSTAIRS"
2 -0.371533210304324 0.490252544328419 "WALKING_UPSTAIRS"
2 -0.371768510112028 0.486893430819094 "WALKING_UPSTAIRS"
2 -0.364291257939093 0.488634680168591 "WALKING_UPSTAIRS"
4 -0.485658773507295 0.615465168650446 "STANDING"
4 -0.559085549689324 0.593720506373096 "STANDING"
4 -0.579364859817438 0.60592490437456 "STANDING"
4 -0.602248532468149 0.611084626729034 "STANDING"
4 -0.595085724733274 0.603877757516136 "STANDING"
4 -0.598477842005872 0.599601780768324 "STANDING"
4 -0.595757907441085 0.607477422636768 "STANDING"
4 -0.605378769738256 0.601675038968408 "STANDING"
4 -0.629212472335569 0.60821703098299 "STANDING"
4 -0.629039062240018 0.612789126304866 "STANDING"
4 -0.630639050264911 0.611602348214337 "STANDING"
4 -0.623475143387367 0.617002832103719 "STANDING"
4 -0.624724225045658 0.614418069259459 "STANDING"
4 -0.626968599748932 0.614815616521315 "STANDING"
4 -0.624074921175623 0.618026975528621 "STANDING"
4 -0.60672726317847 0.609830772687269 "STANDING"
4 -0.568187649653915 0.628267593062114 "STANDING"
4 -0.610812817744448 0.628439822375289 "STANDING"
4 -0.623367485530961 0.611898144880482 "STANDING"
4 -0.622124931567972 0.61190914112823 "STANDING"
4 -0.621194376584626 0.619252989505173 "STANDING"
4 -0.624168346883523 0.610061977425679 "STANDING"
4 -0.619531656815836 0.604935488607636 "STANDING"
4 -0.613735629006406 0.603391824636568 "STANDING"
4 -0.61974449130089 0.604646795800751 "STANDING"
4 -0.62419407978363 0.605291702834056 "STANDING"
4 -0.618770543664151 0.609821828503768 "STANDING"
4 -0.565142860845267 0.606890937344608 "STANDING"
4 -0.586832820233274 0.604497333948329 "SITTING"
4 -0.624757527448576 0.610746447058143 "SITTING"
4 -0.624033562636673 0.602677170161846 "SITTING"
4 -0.617173436579964 0.610298673387018 "SITTING"
4 -0.631182634373843 0.59659177554192 "SITTING"
4 -0.628796541761032 0.597708404252437 "SITTING"
4 -0.624162060557295 0.605998466546144 "SITTING"
4 -0.624216525350125 0.60352069771725 "SITTING"
4 -0.624608607779181 0.601854759340221 "SITTING"
4 -0.627340259503559 0.605538427929489 "SITTING"
4 -0.623073009611566 0.605946675573682 "SITTING"
4 -0.620536654331157 0.592022597519722 "SITTING"
4 -0.59347440898192 0.598979799231265 "SITTING"
4 -0.612860613112633 0.606089177744299 "SITTING"
4 -0.61388244340532 0.587422945567638 "SITTING"
4 -0.613836032946085 0.588387783710603 "SITTING"
4 -0.620749250574733 0.589528435863501 "SITTING"
4 -0.619475945640979 0.601308635709611 "SITTING"
4 -0.613420776604847 0.607708456545078 "SITTING"
4 -0.631107478696655 0.592783442843926 "SITTING"
4 -0.610865479218632 0.596479193819976 "SITTING"
4 -0.615584024589644 0.591806772785384 "SITTING"
4 -0.607506097310142 0.61807899556517 "SITTING"
4 -0.62957628089605 0.587777922950463 "SITTING"
4 -0.508216158362598 0.630059721411026 "LAYING"
4 -0.569772809250516 0.634629214223757 "LAYING"
4 -0.608300780227883 0.64314559292321 "LAYING"
4 -0.618982859563345 0.640941436672509 "LAYING"
4 -0.625705553950178 0.636926682850807 "LAYING"
4 -0.621054522193238 0.646416046423973 "LAYING"
4 -0.621598240561744 0.646260326245643 "LAYING"
4 -0.626294227285231 0.640708806409471 "LAYING"
4 -0.619969834521174 0.643965553304377 "LAYING"
4 -0.628519768395196 0.635314243348032 "LAYING"
4 -0.623705424150178 0.64151592595105 "LAYING"
4 -0.630464128837189 0.636910275855565 "LAYING"
4 -0.628405973679181 0.631851355072075 "LAYING"
4 -0.627042088890391 0.634158203637891 "LAYING"
4 -0.632806817962847 0.631618376041778 "LAYING"
4 -0.611049522992171 0.626697589650312 "LAYING"
4 -0.519154953762722 0.620982454184203 "LAYING"
4 -0.542287017364395 0.629507199701672 "LAYING"
4 -0.61068855786121 0.638042288919358 "LAYING"
4 -0.626015708280605 0.637710715242449 "LAYING"
4 -0.628705640086655 0.632608997378426 "LAYING"
4 -0.629728777149288 0.630756388934107 "LAYING"
4 -0.629419693657634 0.631816430406458 "LAYING"
4 -0.62426071145516 0.636425182272218 "LAYING"
4 -0.633991211348078 0.630047646686196 "LAYING"
4 -0.623581264205516 0.637042856296083 "LAYING"
4 -0.626806708322824 0.639945272147453 "LAYING"
4 -0.632404703408363 0.6349997719369 "LAYING"
4 -0.627987344628114 0.635893761980867 "LAYING"
4 -0.612994642109253 0.637482285578841 "LAYING"
4 -0.466070937858541 0.526800006743132 "WALKING"
4 -0.439623168426512 0.523166883696967 "WALKING"
4 -0.444095833945996 0.524969084013869 "WALKING"
4 -0.453925714724021 0.522544678565928 "WALKING"
4 -0.431394114919039 0.518948445610713 "WALKING"
4 -0.402485623390391 0.521912671480591 "WALKING"
4 -0.406823283244057 0.523685571330402 "WALKING"
4 -0.4116083355194 0.511146151011064 "WALKING"
4 -0.419756089514947 0.52157917660046 "WALKING"
4 -0.424152048102776 0.525241029151245 "WALKING"
4 -0.437330410215658 0.524304261548214 "WALKING"
4 -0.447909208906228 0.532369784249325 "WALKING"
4 -0.446682477656406 0.520301770298492 "WALKING"
4 -0.432803434100819 0.519300598391894 "WALKING"
4 -0.447709535966548 0.52723671584195 "WALKING"
4 -0.444632029648399 0.525367217060362 "WALKING"
4 -0.433281572995018 0.521595054427525 "WALKING"
4 -0.419843404593701 0.522797543006176 "WALKING"
4 -0.408411908738078 0.527519844170072 "WALKING"
4 -0.420647754017794 0.523322283209206 "WALKING"
4 -0.422585697129715 0.521069926759062 "WALKING"
4 -0.412066514572954 0.51168014952472 "WALKING"
4 -0.400834992235943 0.513018119845214 "WALKING"
4 -0.390415245868594 0.510200904852184 "WALKING"
4 -0.39985662736032 0.512599888649045 "WALKING"
4 -0.415559616751957 0.523332198656421 "WALKING"
4 -0.411506370815303 0.52003605402429 "WALKING"
4 -0.419171865745196 0.520865462146058 "WALKING"
4 -0.439411548556406 0.522180181679466 "WALKING"
4 -0.432400205591815 0.519875371545424 "WALKING"
4 -0.418325034865125 0.519463331668922 "WALKING"
4 -0.39597382309911 0.546998597298678 "WALKING_DOWNSTAIRS"
4 -0.406844531573843 0.550337949285977 "WALKING_DOWNSTAIRS"
4 -0.398876330182349 0.536983181747703 "WALKING_DOWNSTAIRS"
4 -0.390555759065836 0.548051130450455 "WALKING_DOWNSTAIRS"
4 -0.333975537107829 0.549873785589044 "WALKING_DOWNSTAIRS"
4 -0.40993342642516 0.545218806173257 "WALKING_DOWNSTAIRS"
4 -0.425236702366726 0.551936109203828 "WALKING_DOWNSTAIRS"
4 -0.425521994945907 0.541597761227758 "WALKING_DOWNSTAIRS"
4 -0.382970875503737 0.522253476178057 "WALKING_DOWNSTAIRS"
4 -0.369493610474199 0.519247761370343 "WALKING_DOWNSTAIRS"
4 -0.39937991485089 0.527332382013163 "WALKING_DOWNSTAIRS"
4 -0.387330722682028 0.526701410760428 "WALKING_DOWNSTAIRS"
4 -0.401133452114217 0.535658293018845 "WALKING_DOWNSTAIRS"
4 -0.372236301169039 0.538501898538478 "WALKING_DOWNSTAIRS"
4 -0.351648153720818 0.533433571255618 "WALKING_DOWNSTAIRS"
4 -0.376088993484875 0.548860121657407 "WALKING_DOWNSTAIRS"
4 -0.365196501767794 0.551595379537523 "WALKING_DOWNSTAIRS"
4 -0.402648186881851 0.537027676831982 "WALKING_DOWNSTAIRS"
4 -0.388763103874021 0.535764715321492 "WALKING_DOWNSTAIRS"
4 -0.374215693577367 0.528940472681757 "WALKING_DOWNSTAIRS"
4 -0.363793861823843 0.523146269567398 "WALKING_DOWNSTAIRS"
4 -0.364700977724573 0.531958380759601 "WALKING_DOWNSTAIRS"
4 -0.323958246681317 0.536071105767431 "WALKING_DOWNSTAIRS"
4 -0.437032192247153 0.528697789875122 "WALKING_UPSTAIRS"
4 -0.449571007868327 0.539571202796466 "WALKING_UPSTAIRS"
4 -0.447497932124733 0.528506219194046 "WALKING_UPSTAIRS"
4 -0.439190168711922 0.520318612055676 "WALKING_UPSTAIRS"
4 -0.452977720242705 0.532965510382539 "WALKING_UPSTAIRS"
4 -0.441868908977758 0.522299264699145 "WALKING_UPSTAIRS"
4 -0.437812986703402 0.520704328763476 "WALKING_UPSTAIRS"
4 -0.450138760745374 0.524265086077512 "WALKING_UPSTAIRS"
4 -0.442216197354448 0.528161529496762 "WALKING_UPSTAIRS"
4 -0.440893364703203 0.530234259077999 "WALKING_UPSTAIRS"
4 -0.462473498222598 0.532150137203359 "WALKING_UPSTAIRS"
4 -0.405474246948399 0.532019894734929 "WALKING_UPSTAIRS"
4 -0.426489791905961 0.540647068572433 "WALKING_UPSTAIRS"
4 -0.414324639327402 0.529084425480328 "WALKING_UPSTAIRS"
4 -0.425429428313263 0.523710850597891 "WALKING_UPSTAIRS"
4 -0.42823519272847 0.53277819892698 "WALKING_UPSTAIRS"
4 -0.405275721731637 0.523935130179249 "WALKING_UPSTAIRS"
4 -0.400590466425801 0.517200566401957 "WALKING_UPSTAIRS"
4 -0.383493617607473 0.512157054955793 "WALKING_UPSTAIRS"
4 -0.381250957524431 0.515678558490009 "WALKING_UPSTAIRS"
4 -0.37236877839226 0.528986117094558 "WALKING_UPSTAIRS"
4 -0.391918799006584 0.529691296526574 "WALKING_UPSTAIRS"
4 -0.400095014817794 0.519779209324828 "WALKING_UPSTAIRS"
4 -0.388037408262989 0.522043856726322 "WALKING_UPSTAIRS"
4 -0.390718240714235 0.522541166986741 "WALKING_UPSTAIRS"
4 -0.400519580175267 0.529107348852804 "WALKING_UPSTAIRS"
4 -0.390321602722064 0.518450341417391 "WALKING_UPSTAIRS"
4 -0.386626307663345 0.515009142462641 "WALKING_UPSTAIRS"
4 -0.471357839389858 0.609280277269313 "STANDING"
4 -0.537859915393345 0.618002826956654 "STANDING"
4 -0.577399515791548 0.611196379497731 "STANDING"
4 -0.590711794112616 0.602961245966384 "STANDING"
4 -0.595756684192171 0.599871643506826 "STANDING"
4 -0.603643492405605 0.607372074995885 "STANDING"
4 -0.612698018406939 0.606009552038517 "STANDING"
4 -0.612363349705516 0.610516112563286 "STANDING"
4 -0.614924074690996 0.602443795648036 "STANDING"
4 -0.604478712058541 0.60439397340927 "STANDING"
4 -0.603433172852598 0.599714414714127 "STANDING"
4 -0.594249293212028 0.612431035555813 "STANDING"
4 -0.603909905842883 0.611634546502814 "STANDING"
4 -0.619883126950356 0.607056038530456 "STANDING"
